Nickname,Country,AS_Name,Version,OS,Consensus_Weight
chevypfieldmob,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5800
rundmc,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5800
thelox,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5800
ballgreezy,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5800
CYPNODE1R2,LT,OVH SAS,0.4.9.5,FreeBSD,5700
lilkeke,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5700
livewirerecords,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5700
yunggravy,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5700
sideshowbob,US,"Limestone Networks, Inc.",0.4.9.5,Linux,5700
ageis,US,Emerald Onion,0.4.9.5,Linux,5700
Raptor,UA,FOP Kazakov Oleksandr Oleksandrovich,0.4.8.22,Linux,5700
PrivatePublic,SI,"Telekom Slovenije, d.d.",0.4.9.5,Linux,5700
Quetzalcoatl,US,1337 Services GmbH,0.4.9.5,Linux,5700
agnese,US,Emerald Onion,0.4.9.5,Linux,5700
yatr,CA,OVH SAS,0.4.8.16,Linux,5700
Boystin,CA,Rica Web Services,0.4.8.22,FreeBSD,5700
Quetzalcoatl,US,1337 Services GmbH,0.4.9.5,Linux,5700
OrrinRelayHetzner2,NL,RoyaleHosting BV,0.4.9.5,Linux,5700
UnshakledLiberty,US,OVH SAS,0.4.9.5,Linux,5700
ScaryCub,CA,Beanfield Technologies Inc.,0.4.9.5,Linux,5700
klein,US,Emerald Onion,0.4.9.5,Linux,5700
smallting22,FI,Oy Crea Nova Hosting Solution Ltd,0.4.9.5,Linux,5700
Fleamal,NL,Odido Netherlands B.V.,0.4.9.5,Linux,5700
louieray,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5700
schlafschaf,DE,Vodafone GmbH,0.4.9.5,Linux,5700
tor102,UA,Moustafa Mohamed Mohamed Ahmed Elghoubashi,0.4.9.5,Linux,5700
eo223,US,Emerald Onion,0.4.9.5,Linux,5700
flyinglotus,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5700
boosiebadazz,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5700
merrill,US,Emerald Onion,0.4.9.5,Linux,5700
lilflip,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5700
eo212,US,Emerald Onion,0.4.9.5,Linux,5700
keepingfaith,IS,1984 ehf,0.4.9.5,Linux,5700
hayirseverbiri1337,UA,KEYUBU Internet ve Bilisim Tic. Ltd. Sti.,0.4.9.5,Linux,5700
pengy,IT,REEVO S.P.A.,0.4.9.5,Linux,5700
Assange020ca3,CA,Rica Web Services,0.4.9.5,Linux,5700
Ragnarok,US,"DigitalOcean, LLC",0.4.8.10,Linux,5700
barlow,US,Emerald Onion,0.4.9.5,Linux,5700
poncho,CA,OVH SAS,0.4.8.10,Linux,5700
ClankC,FI,Oy Crea Nova Hosting Solution Ltd,0.4.9.5,Linux,5700
rob49,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5700
estgee,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5700
shadynate,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5600
RainerZufall,DE,netcup GmbH,0.4.9.5,Linux,5600
vps2249555,DE,WIIT AG,0.4.9.5,Linux,5600
MiddleOsint42Com,NL,Scalaxy B.V.,0.4.9.5,Linux,5600
shallmakenolaw,IT,G-Core Labs S.A.,0.4.8.10,Linux,5600
cyberbob,US,"AT&T Enterprises, LLC",0.4.9.5,Linux,5600
Echoecho,US,OVH SAS,0.4.8.21,Linux,5600
TorRelaylxbchppt,US,"New Dream Network, LLC",0.4.8.1-alpha-dev,Linux,5600
nenapini,US,Emerald Onion,0.4.9.5,Linux,5600
Assange027es,ES,Propelin Consulting S.L.U.,0.4.9.5,Linux,5600
moneybaggyo,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5600
fellwock,US,Emerald Onion,0.4.9.5,Linux,5600
v205,DE,IONOS SE,0.4.9.5,Linux,5600
mudge,US,Emerald Onion,0.4.9.5,Linux,5600
Pertnineere,CA,Rica Web Services,0.4.8.22,FreeBSD,5600
mosdef,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5600
gangstaboo,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5600
ogche,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5600
syd,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5600
GuiltyCarbine,BG,Tamatiya EOOD,0.4.9.5,Linux,5600
TheDirtyGauntlet,UA,NETH LLC,0.4.9.5,Linux,5600
byron1,GB,British Telecommunications PLC,0.4.9.5,Linux,5600
stackTrace,US,"DigitalOcean, LLC",0.4.8.16,Linux,5600
HacklabMondoviRelay,FR,OVH SAS,0.4.8.21,Linux,5600
fluffypancakes008ca,CA,Rica Web Services,0.4.9.5,Linux,5600
cornellseasand,LU,G-Core Labs S.A.,0.4.9.5,Linux,5600
Quetzalcoatl,US,1337 Services GmbH,0.4.9.5,Linux,5600
oneup,NL,KPN B.V.,0.4.9.5,Linux,5600
Holocoaster,SE,Bahnhof AB,0.4.9.5,Linux,5600
dmx,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5600
tor107,UA,Moustafa Mohamed Mohamed Ahmed Elghoubashi,0.4.9.5,Linux,5600
lilquill,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5600
camron,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5600
myTorRelay,DE,Deutsche Telekom AG,0.4.9.5,Windows Server 2012 [or later],5600
eclipse23,IN,S.C. INFOTECH-GRUP S.R.L.,0.4.9.5,Linux,5600
GlobalEntry,US,Glenwood Springs Community Broadband Network,0.4.8.22,Linux,5600
xxxtentacion,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5600
Shrek,PL,OVH SAS,0.4.8.22,Linux,5600
pdos01,US,Unknown,0.4.9.5,Linux,5600
kiriakou,US,Emerald Onion,0.4.9.5,Linux,5600
glockboylaelae,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5600
thesixmafia,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5600
rappername,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5500
ianndior,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5500
eo198,US,Emerald Onion,0.4.9.5,Linux,5500
LunaTor,US,"OnShore, Inc.",0.4.8.18,Linux,5500
mine,DE,netcup GmbH,0.4.8.18,Linux,5500
tonil,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5500
yeattwizzyrich,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5500
rednecksouljers,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5500
NoPeace,BG,S.C. INFOTECH-GRUP S.R.L.,0.4.9.5,Linux,5500
Unnamed,BG,Neterra Ltd.,0.4.9.5,Linux,5500
l1ber12,FR,SCALEWAY S.A.S.,0.4.8.22,Linux,5500
fpj5slhy,PL,The Best Media Halina Ostrowska,0.4.9.5,Linux,5500
tice,US,Emerald Onion,0.4.9.5,Linux,5500
PapaJohns,RO,Voxility LLP,0.4.9.5,Linux,5500
artikel10buc24,RO,FlokiNET ehf,0.4.9.5,Linux,5500
davesantan,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5500
nirukoru,DE,IONOS SE,0.4.9.5,Linux,5500
papoose,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5500
shyglizzy,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5500
nlechoppa,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5500
kirkobangz,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5500
eo201,US,Emerald Onion,0.4.9.5,Linux,5500
LillyCL,US,netcup GmbH,0.4.9.5,Linux,5500
eo207,US,Emerald Onion,0.4.9.5,Linux,5500
Arroganz,DE,Vodafone GmbH,0.4.9.5,Linux,5500
fastlanelifestyle,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5500
Quetzalcoatl,HR,MAXKO d.o.o.,0.4.9.5,Linux,5500
eo214,US,Emerald Onion,0.4.9.5,Linux,5500
CestPasDLaMerde33,FR,Free SAS,0.4.8.22,Linux,5500
castleworld,SE,HZ Hosting Ltd,0.4.8.22,Linux,5500
zgato,US,HostPapa,0.4.9.5,Linux,5500
rapid2,NL,The Infrastructure Group B.V.,0.4.8.21,Linux,5500
eo190,US,Emerald Onion,0.4.9.5,Linux,5500
vandergriff,RO,FlokiNET ehf,0.4.9.5,Linux,5500
curlyj,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5500
LeftSnowflake1933,US,Oracle Corporation,0.4.8.14,Linux,5500
Quetzalcoatl,US,1337 Services GmbH,0.4.9.5,Linux,5400
jbalvin,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5400
liltjay,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5400
redback,DE,"Level 3 Parent, LLC",0.4.8.10,Linux,5400
cypresshill,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5400
Triangulum1,US,FranTech Solutions,0.4.8.21,Linux,5400
GibusRelay,FR,Societe Francaise Du Radiotelephone - SFR SA,0.4.9.5,Linux,5400
poitras,US,Emerald Onion,0.4.9.5,Linux,5400
evequefou2,US,Cincinnati Bell Telephone Company LLC,0.4.9.5,FreeBSD,5400
eo183,US,Emerald Onion,0.4.9.5,Linux,5400
eclipse27,BG,S.C. INFOTECH-GRUP S.R.L.,0.4.9.5,Linux,5400
kingray,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5400
Assange013us2,US,Turnkey Internet Inc.,0.4.9.5,Linux,5400
NoOnionES01,ES,IONOS SE,0.4.9.5,Linux,5400
Aramis,US,FranTech Solutions,0.4.8.21,Linux,5400
caseyveggies,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5400
MZTE,DE,Vodafone GmbH,0.4.9.5,Linux,5400
Unnamed,US,"FOREVER BUCKET, INC.",0.4.8.17,Linux,5400
Silesia,PL,Leon Sp. z o.o.,0.4.8.21,Linux,5400
eclipse18,TR,TEKNOSOS BILISIM HIZMETLERI VE TIC. LTD. STI.,0.4.8.18,Linux,5400
Lunajax,US,OVH SAS,0.4.8.21,Linux,5400
myNiceRelay,RU,LLC Baxet,0.4.8.21,Linux,5400
evequefou,US,Cincinnati Bell Telephone Company LLC,0.4.9.5,FreeBSD,5400
kiloali,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5400
TheShadowRoute14,IT,Michele Branchini,0.4.9.5,Linux,5400
minty004,DE,Host Europe GmbH,0.4.8.13,Linux,5400
ombpeezy,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5400
tierrawhack,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5400
dutchtrouble,US,Aokigahara SRL,0.4.9.5,Linux,5400
destroylonely,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5400
SkaffaExit,US,Aokigahara SRL,0.4.9.5,Linux,5400
liltecca,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5400
momo37,MD,ALEXHOST SRL,0.4.9.5,Linux,5400
treach,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5400
swaelee,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5300
havoc,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5300
thealbum,CH,Private Layer INC,0.4.9.5,Linux,5300
sheffg,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5300
gingerkeyboard,PL,"The Constant Company, LLC",0.4.8.21,OpenBSD,5300
SoftKitty,NL,"NetActuate, Inc",0.4.8.21,FreeBSD,5300
Quetzalcoatl,US,Contabo Inc.,0.4.9.5,Linux,5300
yamagami,FI,Telia Finland Oyj,0.4.9.5,Linux,5300
idideditheconfig,DE,Hetzner Online GmbH,0.4.9.5,Linux,5300
DocTor,DE,Vodafone GmbH,0.4.9.5,Linux,5300
pmoney,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5300
RonnyH182TorServer,DE,Deutsche Telekom AG,0.4.9.5,Linux,5300
eo193,US,Emerald Onion,0.4.9.5,Linux,5300
Free,CZ,"Sokolovska uhelna, pravni nastupce, a.s.",0.4.8.12,Linux,5300
l1ber9,FR,SCALEWAY S.A.S.,0.4.8.22,Linux,5300
TheShadowRoute10,IT,Michele Branchini,0.4.9.5,Linux,5300
goodzdaanimal,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5300
malcolminthemiddle,MY,Shinjiru Technology Sdn Bhd,0.4.8.15,Linux,5300
famousdex,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5300
jtmoneypoison,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5300
ysya,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5300
eo215,US,Emerald Onion,0.4.9.5,Linux,5300
anduinExit01,NO,MODIRUM MDPAY OU,0.4.8.21,FreeBSD,5300
delasoul,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5300
OraTor,US,Oracle Corporation,0.4.9.5,Linux,5300
antglizzy,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5300
ZEYS,US,DataWagon LLC,0.4.8.11-dev,Linux,5300
frayserboy,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5300
hijodeltrabajo,ES,"The Constant Company, LLC",0.4.8.22,Linux,5300
Scar,FR,OVH SAS,0.4.8.22,Linux,5300
Chinook,IS,FlokiNET ehf,0.4.8.22,Linux,5300
youngmarz,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5300
mchammer,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5300
Quetzalcoatl,US,1337 Services GmbH,0.4.9.5,Linux,5300
sumo,HU,23VNet Kft.,0.4.9.5,Linux,5300
frost,US,FranTech Solutions,0.4.8.11,Linux,5300
horgabost,US,Emerald Onion,0.4.9.5,Linux,5300
bankrollfresh,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5300
dingledine,US,Emerald Onion,0.4.9.5,Linux,5300
r1sky,FR,SCALEWAY S.A.S.,0.4.8.22,Linux,5300
kayflock,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5300
LillyCL,US,netcup GmbH,0.4.9.5,Linux,5300
torrelay,MD,MivoCloud SRL,0.4.9.5,Linux,5300
Cassanova,US,"Interserver, Inc",0.4.8.16,Linux,5300
young,US,Emerald Onion,0.4.9.5,Linux,5300
rarelotus,BG,Info Data Center Ltd.,0.4.8.22,Linux,5300
RedHeberg,FR,REDHEBERG Association declaree,0.4.9.5,Linux,5300
shawtylo,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5300
Unnamed,UA,SERVER.UA LLC,0.4.8.10,Linux,5300
fastcashboyz,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5300
mITexit01,DE,OVH SAS,0.4.8.16,Linux,5300
testowo,PL,VECTRA S.A.,0.4.9.5,Linux,5300
HereticReaper,CA,OVH SAS,0.4.9.5,Linux,5300
fsckinggoogle,US,IONOS SE,0.4.9.5,Linux,5300
UnredactedArea51,US,Unredacted Inc,0.4.9.5,Linux,5200
Alien,UA,FOP Kazakov Oleksandr Oleksandrovich,0.4.8.22,Linux,5200
TheMadHackerNode,US,Aokigahara SRL,0.4.8.21,Linux,5200
iRelay,IS,Advania Island ehf,0.4.8.16,Linux,5200
torvarval,FI,Hetzner Online GmbH,0.4.8.12,Linux,5200
FEVI20,US,Cloudie Networks LLC,0.4.9.5,Linux,5200
whiteRhino,FI,Oy Crea Nova Hosting Solution Ltd,0.4.9.5,Linux,5200
demonteal,CR,Unknown,0.4.9.5,Linux,5200
ogmaco,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5200
iguessitsarelay,US,Verizon Business,0.4.9.5,Linux,5200
evequefoulinode,US,"Akamai Technologies, Inc.",0.4.8.21,Linux,5200
TorExitRomania,RO,FlokiNET ehf,0.4.9.5,Linux,5200
pinnacle,RO,MivoCloud SRL,0.4.9.5,Linux,5200
cryShell02,DE,htp GmbH,0.4.9.5,Linux,5200
kaminsky,US,Emerald Onion,0.4.9.5,Linux,5200
NoProsperity,IN,S.C. INFOTECH-GRUP S.R.L.,0.4.9.5,Linux,5200
blackmilk,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5200
8310741205609775,NL,The Infrastructure Group B.V.,0.4.8.22,Linux,5200
Hera,US,"DigitalOcean, LLC",0.4.8.10,Linux,5200
waka,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5200
8rijgto8,US,"HIVELOCITY, Inc.",0.4.8.12,Linux,5200
toronada,ES,TELEFONICA DE ESPANA S.A.U.,0.4.9.5,Linux,5200
oppaiTOR,NL,The Infrastructure Group B.V.,0.4.9.5,Linux,5200
AntifaeVVPS,DE,WIIT AG,0.4.8.21,Linux,5200
lildonald,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5200
rasptorpipi2,LT,"Penkiu kontinentu komunikaciju centras, Ltd.",0.4.9.5,Linux,5200
joji,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5200
LoveInXMR,RU,LLC Baxet,0.4.8.17,Linux,5200
TorNodeCzech,CZ,GREEN FLOID LLC,0.4.9.5,Linux,5200
juniorh,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5200
ac1dburn,US,"HIVELOCITY, Inc.",0.4.8.16,Linux,5200
SidNYGiants,GB,IONOS SE,0.4.8.22,Linux,5200
raesremmurd,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5100
Quetzalcoatl,US,Contabo Inc.,0.4.9.5,Linux,5100
peeweerose,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5100
kgXuCTCWVMALFMb74Ld,CA,Digital Shape Technologies Inc.,0.4.8.21,Linux,5100
florida,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5100
wordsworth,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5100
MiddleRelay,GB,Oracle Corporation,0.4.8.22,Linux,5100
42dugg,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5100
justAnotherNodeHere,GB,British Telecommunications PLC,0.4.9.5,Linux,5100
blocboyjb,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5100
twofour,DE,Deutsche Telekom AG,0.4.8.14,Linux,5100
ibibUNC1,US,University of North Carolina at Chapel Hill,0.4.9.5,Linux,5100
guddagudda,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5100
stogervps01,DE,ZAP-Hosting GmbH,0.4.9.5,Linux,5100
wretch32,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5100
grandmasterflash,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5100
cappadonna,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5100
makeitfoss,DE,netcup GmbH,0.4.9.5,Linux,5100
NoSpyZone,US,BIF IV,0.4.9.5,Linux,5100
Applejack,DE,Hetzner Online GmbH,0.4.9.5,Linux,5100
coolcouchpampers,US,HostPapa,0.4.8.21,Linux,5100
Assange020ca,CA,Rica Web Services,0.4.9.5,Linux,5100
smallting24,FI,Oy Crea Nova Hosting Solution Ltd,0.4.9.5,Linux,5100
eo216,US,Emerald Onion,0.4.9.5,Linux,5100
goldwasser,US,Emerald Onion,0.4.9.5,Linux,5100
eo184,US,Emerald Onion,0.4.9.5,Linux,5100
burnaboy,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5100
currensy,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5100
riffraff,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5100
evidence,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5100
odin,DE,Hetzner Online GmbH,0.4.8.21,Linux,5100
Aqua42,EE,BlueVPS OU,0.4.9.5,Linux,5100
tarantula,NL,Florian Overkamp,0.4.9.5,Linux,5100
suspower,US,"DigitalOcean, LLC",0.4.9.5,Linux,5100
Bharatayuddha,FI,DNA Oyj,0.4.9.5,Linux,5100
Assange047us,US,GREEN FLOID LLC,0.4.9.5,Linux,5100
nil,SE,Telenor Sverige AB,0.4.9.5,Linux,5100
smoovel,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5100
l1ber10,FR,SCALEWAY S.A.S.,0.4.8.22,Linux,5100
strugglejennings,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5100
wanderer,US,EUROHOSTER Ltd.,0.4.8.21,Linux,5100
lilnasx,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5100
dsimshtown,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5000
smokepurpp,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5000
zgato,SE,IncogNet LLC,0.4.9.5,Linux,5000
Nackedammen,SE,Telia Company AB,0.4.9.5,Linux,5000
twofive,DE,Deutsche Telekom AG,0.4.8.21,Linux,5000
taktloss,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5000
ch41n,US,FranTech Solutions,0.4.8.13,Linux,5000
SecureVoyage,CA,"The Constant Company, LLC",0.4.8.21,OpenBSD,5000
eo189,US,Emerald Onion,0.4.9.5,Linux,5000
brackishwater,US,"HIVELOCITY, Inc.",0.4.9.5,Linux,5000
bigwalkdog,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5000
DerTeufel,GB,HOSTGLOBAL.PLUS LTD,0.4.9.5,FreeBSD,5000
ghostwridah,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5000
tor106,UA,Moustafa Mohamed Mohamed Ahmed Elghoubashi,0.4.9.5,Linux,5000
loadedlux,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5000
autumntwinuzis,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5000
Unnamed,DE,Hetzner Online GmbH,0.4.8.21,Linux,5000
GoBuyXMR,US,Baxet Group Inc.,0.4.8.21,Linux,5000
zimmermann,US,Emerald Onion,0.4.9.5,Linux,5000
bigmoehouston,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5000
ci,FR,Free SAS,0.4.9.5,Linux,5000
chingy,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5000
blahaj,US,Emerald Onion,0.4.9.5,Linux,5000
Strauss,AT,Matteo Fruhwald trading as PipeHost e.U.,0.4.8.21,Linux,5000
YAOITNLAUS1,US,"AT&T Enterprises, LLC",0.4.9.5,Linux,5000
moneyman,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5000
merkle,US,Emerald Onion,0.4.9.5,Linux,5000
LillyCL,US,netcup GmbH,0.4.9.5,Linux,5000
wizkid,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5000
sexyyred,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5000
CestPasDLaMerde22,FR,Free SAS,0.4.8.22,Linux,5000
twoseven,DE,Deutsche Telekom AG,0.4.8.21,Linux,5000
BostonUCompSci,US,Boston GigaPoP,0.4.9.5,Linux,5000
ellsburg,US,Emerald Onion,0.4.9.5,Linux,5000
Assange013us3,US,Turnkey Internet Inc.,0.4.9.5,Linux,5000
tra,US,Emerald Onion,0.4.9.5,Linux,5000
publicenemy,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,5000
anon1mous54,US,DataWagon LLC,0.4.8.8,Linux,5000
Unnamed,FI,Hetzner Online GmbH,0.4.8.10,Linux,5000
PieroV,FR,OVH SAS,0.4.9.5,Linux,5000
MarieJoseph,SG,Contabo Asia Private Limited,0.4.9.5,Linux,4900
UnshakledJSON,US,OVH SAS,0.4.9.5,Linux,4900
dougieb,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,4900
djmontay,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,4900
MintyHaven,EE,BlueVPS OU,0.4.8.21,OpenBSD,4900
donaldsbutthole,US,Emerald Onion,0.4.9.5,Linux,4900
Quetzalcoatl,US,1337 Services GmbH,0.4.9.5,Linux,4900
TheTerrorWorld2,BG,Tamatiya EOOD,0.4.9.5,Linux,4900
MidEngine,RU,UFO Hosting LLC,0.4.8.21,Linux,4900
Bitto,IT,Telecom Italia S.p.A.,0.4.9.5,Linux,4900
Terandium,NL,KPN B.V.,0.4.9.5,Linux,4900
princetonrelay,US,Princeton University,0.4.9.5,Linux,4900
FoolsGoals,US,RouterHosting LLC,0.4.9.5,Linux,4900
Assange010us,US,OVH SAS,0.4.9.5,Linux,4900
mathewson,US,Emerald Onion,0.4.9.5,Linux,4900
jstark1809eff,US,"Nocix, LLC",0.4.9.5,Linux,4900
daveeast,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,4900
nastyc,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,4900
jkimnot1,CH,Private Layer INC,0.4.8.22,Linux,4900
lilynetnyc1,US,Project Daylily,0.4.9.5,Linux,4900
rodwave,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,4900
GermanCraft3,DE,"Lennart Seitz trading as ""ETH-Services""",0.4.9.5,Linux,4900
ybncordae,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,4900
Vonion,US,"The Constant Company, LLC",0.4.8.16,Linux,4900
yyzz1,US,Oracle Corporation,0.4.9.5,Linux,4900
LaRaccoon,GR,Nova Telecommunications & Media Single Member S.A,0.4.9.5,Linux,4900
MajorCadenceRelay1,CA,OVH SAS,0.4.9.5,Linux,4900
NewnesJunction,US,OVH SAS,0.4.8.21,Linux,4900
Alishka,RU,LLC Baxet,0.4.8.21,Linux,4900
Quetzalcoatl,US,Contabo Inc.,0.4.9.5,Linux,4900
JohnFilch123,US,Marco Lingl trading as Cyberse GmbH & Co. KG,0.4.9.5,Linux,4900
nitrogen,US,Codehof LLC,0.4.8.21,Linux,4900
pharcyde,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,4900
bigboi,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,4900
pre45,MD,MivoCloud SRL,0.4.8.15,Linux,4900
XMRbuybuyHold,RO,Promo Plus SRL,0.4.8.18,Linux,4900
ndovukuu,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,4900
bigtuckdfw,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,4900
tor106,UA,Moustafa Mohamed Mohamed Ahmed Elghoubashi,0.4.9.5,Linux,4900
InfoSecRelay,US,FranTech Solutions,0.4.8.21,Linux,4900
eo185,US,Emerald Onion,0.4.9.5,Linux,4900
onetwo,DE,Deutsche Telekom AG,0.4.8.14,Linux,4900
fluffypancakes005ca,CA,Rica Web Services,0.4.9.5,Linux,4900
hKnYTKYgoYx4JmnAwu9,CA,Digital Shape Technologies Inc.,0.4.8.21,Linux,4900
anuelaa,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,4900
Lamia11,US,OVH SAS,0.4.8.17,Linux,4900
EpicTorNode,GB,Virgin Media Limited,0.4.9.5,Linux,4900
bonobo,US,Emerald Onion,0.4.9.5,Linux,4900
Miska,US,IncogNet LLC,0.4.9.5,Linux,4900
dusk,CA,Rica Web Services,0.4.9.5,Linux,4900
jstark1809nl001,NL,The Infrastructure Group B.V.,0.4.9.5,Linux,4900
EnjoyFreedom,IT,Telecom Italia S.p.A.,0.4.9.5,Linux,4900
Reichtagsrelay102,DE,Contabo GmbH,0.4.9.5,Linux,4900
